DOY,CO2,RH,Ustar,U_top,Ta_top,PAR,Press,Time,Timestamp
6.0,397.67,85.843,0.61755,4.1776,-5.1567,241.72,97.0,135.5,2011-01-06 10:30:00
6.0,396.74,81.908,0.62113,4.6354,-5.4909,246.57,97.0,136.0,2011-01-06 11:00:00
6.0,396.4,78.991,0.70998,5.2151,-5.6056,255.43,97.0,136.5,2011-01-06 11:30:00
6.0,395.99,76.536,0.82115,5.3537,-5.83,361.98,96.987,137.0,2011-01-06 12:00:00
6.0,395.45,70.895,0.6804,6.3516,-6.0467,370.5,96.9,137.5,2011-01-06 12:30:00
6.0,395.24,65.275,0.9212,5.54,-6.1318,356.46,96.9,138.0,2011-01-06 13:00:00
6.0,394.92,64.123,0.85763,5.2179,-6.2149,352.59,96.9,138.5,2011-01-06 13:30:00
6.0,394.93,63.475,0.97088,5.3112,-6.4649,255.42,96.9,139.0,2011-01-06 14:00:00
6.0,394.91,65.226,1.0133,5.9872,-6.7604,211.08,96.9,139.5,2011-01-06 14:30:00
6.0,395.02,63.724,0.96195,7.0994,-6.9798,238.29,96.9,140.0,2011-01-06 15:00:00
6.0,395.04,60.424,1.0852,6.8106,-7.3966,174.76,96.9,140.5,2011-01-06 15:30:00
6.0,395.11,59.518,0.96642,6.1214,-7.7924,78.129,96.9,141.0,2011-01-06 16:00:00
6.0,395.12,63.204,0.77075,5.6857,-7.8345,30.616,96.9,141.5,2011-01-06 16:30:00
6.0,395.09,64.931,0.74325,4.9222,-8.0925,5.8825,96.9,142.0,2011-01-06 17:00:00
6.0,395.0,71.548,0.73117,5.3804,-8.2943,5.8825,96.9,142.5,2011-01-06 17:30:00
6.0,395.08,79.365,0.64517,4.8751,-8.6265,5.8825,96.9,143.0,2011-01-06 18:00:00
6.0,395.49,81.699,0.78007,4.9425,-8.9149,5.8825,96.9,143.5,2011-01-06 18:30:00
6.0,396.89,62.613,0.986,6.9641,-8.7855,5.8825,96.9,144.0,2011-01-06 19:00:00
6.0,397.37,62.03,0.87969,6.3525,-9.0424,5.8825,96.9,144.5,2011-01-06 19:30:00
6.0,397.58,61.716,0.81646,5.7315,-9.1003,5.8825,96.883,145.0,2011-01-06 20:00:00
6.0,397.62,62.844,0.90468,6.1466,-9.2124,5.8825,96.8,145.5,2011-01-06 20:30:00
6.0,397.61,66.89,0.84321,5.1651,-9.3373,5.8825,96.8,146.0,2011-01-06 21:00:00
6.0,397.62,66.663,0.72452,4.97,-9.5392,5.8825,96.763,146.5,2011-01-06 21:30:00
6.0,397.57,67.617,0.64124,4.5099,-9.5631,5.8825,96.7,147.0,2011-01-06 22:00:00
6.0,397.44,66.749,0.73624,4.7622,-9.5487,5.8825,96.7,147.5,2011-01-06 22:30:00
6.0,397.28,67.98,0.62789,4.7652,-9.564,5.8825,96.7,148.0,2011-01-06 23:00:00
6.0,397.07,72.732,0.54135,3.7472,-9.6099,5.8825,96.7,148.5,2011-01-06 23:30:00
7.0,396.98,72.982,0.5596,4.3192,-9.8498,5.8825,96.657,149.0,2011-01-07 00:00:00
7.0,396.82,69.8,0.86286,4.4586,-9.9614,5.8825,96.6,149.5,2011-01-07 00:30:00
7.0,396.68,70.458,0.61774,4.4523,-10.354,5.8825,96.6,150.0,2011-01-07 01:00:00
7.0,396.3,70.838,0.54234,4.1658,-10.506,5.8825,96.6,150.5,2011-01-07 01:30:00
7.0,395.8,71.296,0.70562,5.414,-10.624,5.8825,96.6,151.0,2011-01-07 02:00:00
7.0,395.36,69.893,0.66422,4.2266,-10.914,5.8825,96.6,151.5,2011-01-07 02:30:00
7.0,395.23,69.568,0.42041,3.288,-11.177,5.8825,96.6,152.0,2011-01-07 03:00:00
7.0,395.83,69.133,0.50582,4.2585,-10.96,5.8825,96.53,152.5,2011-01-07 03:30:00
7.0,395.95,70.751,0.24885,2.4329,-11.164,5.8825,96.5,153.0,2011-01-07 04:00:00
7.0,395.35,75.133,0.15989,1.8794,-11.763,5.8825,96.5,153.5,2011-01-07 04:30:00
7.0,395.37,78.135,0.091867,1.6,-11.96,5.8825,96.5,154.0,2011-01-07 05:00:00
7.0,395.71,77.349,0.047014,1.7534,-11.994,5.8825,96.5,154.5,2011-01-07 05:30:00
7.0,396.07,75.83,0.068867,1.8093,-12.043,5.8825,96.5,155.0,2011-01-07 06:00:00
7.0,396.21,77.256,0.075579,1.3969,-12.223,5.8825,96.5,155.5,2011-01-07 06:30:00
7.0,396.35,78.78,0.051423,1.5117,-12.288,5.8825,96.42,156.0,2011-01-07 07:00:00
7.0,396.41,79.306,0.075364,0.83764,-12.282,5.8825,96.4,156.5,2011-01-07 07:30:00
7.0,396.35,80.174,0.051826,2.1475,-12.449,6.5488,96.4,157.0,2011-01-07 08:00:00
7.0,396.4,82.616,0.10158,2.4503,-12.546,39.109,96.4,157.5,2011-01-07 08:30:00
7.0,396.74,84.138,0.20447,2.5953,-12.355,89.614,96.4,158.0,2011-01-07 09:00:00
7.0,397.14,84.426,0.29097,2.4573,-11.979,178.62,96.4,158.5,2011-01-07 09:30:00
7.0,397.2,83.396,0.25899,1.9265,-11.579,248.72,96.4,159.0,2011-01-07 10:00:00
7.0,396.79,83.036,0.32784,1.7917,-11.072,269.72,96.4,159.5,2011-01-07 10:30:00
7.0,396.72,82.692,0.30146,1.9055,-10.868,355.25,96.4,160.0,2011-01-07 11:00:00
7.0,396.76,81.393,0.25367,1.345,-10.436,454.1,96.4,160.5,2011-01-07 11:30:00
7.0,396.91,80.684,0.21145,1.4559,-9.5409,570.91,96.323,161.0,2011-01-07 12:00:00
7.0,397.16,79.44,0.20188,0.62837,-9.3474,492.22,96.3,161.5,2011-01-07 12:30:00
7.0,397.25,80.238,0.14112,0.71206,-8.7712,471.92,96.3,162.0,2011-01-07 13:00:00
7.0,397.32,79.448,0.22681,0.89525,-8.8062,465.73,96.3,162.5,2011-01-07 13:30:00
7.0,397.58,76.626,0.23131,0.51307,-8.787,407.17,96.3,163.0,2011-01-07 14:00:00
7.0,397.68,73.804,0.44544,0.45024,-8.5943,268.45,96.307,163.5,2011-01-07 14:30:00
7.0,397.69,74.853,0.1625,1.0542,-8.5969,273.42,96.4,164.0,2011-01-07 15:00:00
7.0,397.75,74.988,0.11592,0.67136,-8.4944,341.14,96.4,164.5,2011-01-07 15:30:00
7.0,397.86,79.017,0.30357,1.0976,-8.4283,210.03,96.413,165.0,2011-01-07 16:00:00
7.0,397.93,81.028,0.13512,1.3893,-8.8189,52.612,96.5,165.5,2011-01-07 16:30:00
7.0,397.98,81.585,0.068892,1.5499,-9.2653,8.3334,96.5,166.0,2011-01-07 17:00:00
7.0,397.88,80.931,0.084333,1.3847,-9.1824,8.3334,96.517,166.5,2011-01-07 17:30:00
7.0,397.81,84.012,0.11898,1.4443,-9.182,8.3334,96.6,167.0,2011-01-07 18:00:00
7.0,397.72,86.093,0.11449,1.3171,-9.4838,8.3334,96.6,167.5,2011-01-07 18:30:00
7.0,397.98,87.58,0.086095,1.383,-9.558,0.1273,96.6,168.0,2011-01-07 19:00:00
7.0,398.15,88.642,0.04997,1.3389,-9.6122,0.1273,96.6,168.5,2011-01-07 19:30:00
7.0,397.86,89.294,0.098778,1.9152,-9.7177,0.1273,96.61,169.0,2011-01-07 20:00:00
7.0,398.17,90.22,0.059675,1.9789,-9.8856,0.1273,96.697,169.5,2011-01-07 20:30:00
7.0,399.0,89.925,0.069991,2.2682,-9.8085,0.1273,96.7,170.0,2011-01-07 21:00:00
7.0,399.72,89.768,0.093711,1.8813,-10.002,0.1273,96.7,170.5,2011-01-07 21:30:00
7.0,399.14,89.449,0.12938,2.8419,-9.9666,0.1273,96.7,171.0,2011-01-07 22:00:00
7.0,399.17,88.458,0.22629,2.7578,-10.0,0.1273,96.7,171.5,2011-01-07 22:30:00
7.0,398.66,87.749,0.24604,2.6109,-10.087,0.1273,96.7,172.0,2011-01-07 23:00:00
7.0,398.58,88.378,0.27051,2.8128,-10.369,0.1273,96.777,172.5,2011-01-07 23:30:00
8.0,398.72,88.351,0.30755,3.0342,-10.487,0.1273,96.8,173.0,2011-01-08 00:00:00
8.0,398.62,87.164,0.37909,3.591,-10.807,0.1273,96.8,173.5,2011-01-08 00:30:00
8.0,398.56,86.816,0.36566,3.8472,-11.069,0.1273,96.8,174.0,2011-01-08 01:00:00
8.0,398.53,86.246,0.46729,4.2881,-11.55,0.1273,96.883,174.5,2011-01-08 01:30:00
8.0,398.4,86.12,0.4387,4.1421,-11.838,0.1273,96.9,175.0,2011-01-08 02:00:00
8.0,398.53,86.468,0.30748,4.1809,-12.073,0.1273,96.917,175.5,2011-01-08 02:30:00
8.0,398.78,86.931,0.2835,4.5549,-12.399,0.1273,97.0,176.0,2011-01-08 03:00:00
8.0,399.08,86.514,0.36178,5.0651,-12.595,0.1273,97.0,176.5,2011-01-08 03:30:00
8.0,399.18,85.216,0.339,4.8061,-12.918,0.1273,97.067,177.0,2011-01-08 04:00:00
8.0,399.33,85.043,0.25595,3.8949,-13.095,0.1273,97.1,177.5,2011-01-08 04:30:00
8.0,399.5,86.346,0.16196,4.1191,-13.293,0.1273,97.15,178.0,2011-01-08 05:00:00
8.0,399.72,87.16,0.16386,3.7072,-13.43,0.12097,97.2,178.5,2011-01-08 05:30:00
8.0,399.98,87.388,0.15978,3.201,-13.798,0.12097,97.2,179.0,2011-01-08 06:00:00
8.0,400.07,86.332,0.23238,3.557,-14.094,0.12097,97.29,179.5,2011-01-08 06:30:00
8.0,400.27,86.799,0.25078,3.9364,-13.784,0.12097,97.3,180.0,2011-01-08 07:00:00
8.0,400.75,86.153,0.2602,3.7363,-14.024,0.22056,97.353,180.5,2011-01-08 07:30:00
8.0,400.81,85.819,0.31839,3.9454,-13.854,8.001,97.4,181.0,2011-01-08 08:00:00
8.0,401.25,86.23,0.34527,3.9108,-13.349,50.799,97.427,181.5,2011-01-08 08:30:00
8.0,402.93,85.435,0.38268,4.0167,-13.208,122.67,97.5,182.0,2011-01-08 09:00:00
8.0,402.15,86.149,0.40966,3.8532,-12.414,186.6,97.5,182.5,2011-01-08 09:30:00
8.0,401.43,86.613,0.40878,3.5409,-11.583,241.78,97.587,183.0,2011-01-08 10:00:00
8.0,400.56,87.296,0.53233,3.3266,-10.605,424.99,97.6,183.5,2011-01-08 10:30:00
8.0,398.64,86.731,0.5874,3.7972,-9.7871,388.05,97.687,184.0,2011-01-08 11:00:00
8.0,397.73,80.17,0.77404,4.0773,-9.1137,481.52,97.7,184.5,2011-01-08 11:30:00
8.0,397.7,78.214,0.52041,3.4533,-8.8253,497.95,97.7,185.0,2011-01-08 12:00:00
8.0,397.67,74.488,0.57374,3.736,-8.5031,572.09,97.7,185.5,2011-01-08 12:30:00
8.0,397.6,69.964,0.68516,3.5339,-7.8724,783.86,97.7,186.0,2011-01-08 13:00:00
8.0,397.32,66.463,0.62307,3.6363,-7.203,803.39,97.733,186.5,2011-01-08 13:30:00
8.0,397.1,66.265,0.66103,2.9271,-7.1718,456.35,97.8,187.0,2011-01-08 14:00:00
8.0,396.92,65.609,0.53416,3.4675,-7.0495,298.82,97.84,187.5,2011-01-08 14:30:00
8.0,396.96,63.54,0.55599,3.4915,-6.7657,259.75,97.9,188.0,2011-01-08 15:00:00
8.0,396.79,62.227,0.60678,4.0375,-6.5853,140.9,97.963,188.5,2011-01-08 15:30:00
8.0,396.6,63.138,0.50476,3.7203,-6.6059,139.34,98.0,189.0,2011-01-08 16:00:00
8.0,396.32,66.001,0.54131,3.381,-6.5754,56.828,98.087,189.5,2011-01-08 16:30:00
8.0,395.97,67.053,0.55341,3.7749,-6.8342,10.402,98.103,190.0,2011-01-08 17:00:00
8.0,395.92,66.154,0.38975,3.6593,-7.3268,0.080307,98.2,190.5,2011-01-08 17:30:00
8.0,395.75,66.364,0.31389,3.5386,-7.634,0.089457,98.21,191.0,2011-01-08 18:00:00
8.0,395.4,68.729,0.38094,4.1212,-7.8267,0.089457,98.3,191.5,2011-01-08 18:30:00
8.0,395.51,76.541,0.44049,4.2826,-8.2182,0.089457,98.3,192.0,2011-01-08 19:00:00
8.0,395.46,78.582,0.61425,4.2014,-8.1823,0.089457,98.3,192.5,2011-01-08 19:30:00
8.0,395.45,77.324,0.55298,4.6233,-8.1218,0.089457,98.383,193.0,2011-01-08 20:00:00
8.0,395.44,77.24,0.52348,4.05,-8.2637,0.089457,98.4,193.5,2011-01-08 20:30:00
8.0,395.56,78.877,0.44649,4.3323,-8.4801,0.089457,98.4,194.0,2011-01-08 21:00:00
8.0,395.56,81.184,0.39298,4.1262,-8.75,0.052159,98.4,194.5,2011-01-08 21:30:00
8.0,395.57,83.217,0.28616,3.8382,-8.9636,0.052159,98.497,195.0,2011-01-08 22:00:00
8.0,395.56,86.007,0.29142,3.454,-9.1224,0.052159,98.5,195.5,2011-01-08 22:30:00
8.0,395.41,86.327,0.26329,3.2764,-9.213,0.052159,98.5,196.0,2011-01-08 23:00:00
8.0,395.23,85.632,0.19253,3.5187,-9.426,0.052159,98.59,196.5,2011-01-08 23:30:00
9.0,394.81,83.135,0.21998,3.8557,-9.1835,0.052159,98.6,197.0,2011-01-09 00:00:00
9.0,394.6,81.106,0.20589,3.6651,-8.9451,0.052159,98.6,197.5,2011-01-09 00:30:00
9.0,394.63,82.262,0.1476,2.8768,-8.9784,0.052159,98.667,198.0,2011-01-09 01:00:00
9.0,394.66,85.653,0.17425,3.0252,-9.1738,0.052159,98.7,198.5,2011-01-09 01:30:00
9.0,394.79,87.044,0.15292,3.2063,-9.6421,0.052159,98.747,199.0,2011-01-09 02:00:00
9.0,395.04,88.337,0.12233,2.1326,-10.19,0.052159,98.8,199.5,2011-01-09 02:30:00
9.0,395.22,89.038,0.067437,1.8408,-10.385,0.052159,98.89,200.0,2011-01-09 03:00:00
9.0,395.31,89.658,0.030446,1.4985,-10.424,0.052159,98.9,200.5,2011-01-09 03:30:00
9.0,395.38,89.552,0.061985,1.8717,-10.305,0.052159,98.96,201.0,2011-01-09 04:00:00
9.0,395.57,90.998,0.10381,1.5271,-10.724,0.052159,99.0,201.5,2011-01-09 04:30:00
9.0,395.57,90.657,0.065205,1.7345,-10.622,0.052159,99.0,202.0,2011-01-09 05:00:00
9.0,395.66,90.358,0.06006,2.0673,-10.483,0.052159,99.037,202.5,2011-01-09 05:30:00
9.0,395.97,89.31,0.086456,1.8147,-10.843,0.052159,99.1,203.0,2011-01-09 06:00:00
9.0,395.74,89.928,0.022154,1.8222,-10.392,0.052159,99.1,203.5,2011-01-09 06:30:00
9.0,395.78,89.192,0.046636,3.0223,-10.067,0.054606,99.193,204.0,2011-01-09 07:00:00
9.0,395.75,88.81,0.06952,3.1098,-9.9571,0.054606,99.2,204.5,2011-01-09 07:30:00
9.0,395.8,88.033,0.06948,2.8791,-10.339,11.038,99.2,205.0,2011-01-09 08:00:00
9.0,395.69,87.661,0.078531,2.8957,-10.216,74.822,99.29,205.5,2011-01-09 08:30:00
9.0,395.2,85.467,0.082656,2.9678,-9.466,210.18,99.3,206.0,2011-01-09 09:00:00
9.0,395.49,85.347,0.071702,1.8026,-9.6416,349.33,99.3,206.5,2011-01-09 09:30:00
9.0,395.95,86.626,0.06539,1.1886,-9.7325,480.51,99.347,207.0,2011-01-09 10:00:00
9.0,396.14,83.743,0.16034,0.73641,-8.6741,593.87,99.4,207.5,2011-01-09 10:30:00
9.0,396.16,80.533,0.19477,0.87918,-8.1432,695.38,99.4,208.0,2011-01-09 11:00:00
9.0,394.7,78.667,0.3083,1.3251,-8.1014,758.71,99.4,208.5,2011-01-09 11:30:00
9.0,395.68,76.465,0.31397,0.75507,-7.5763,716.17,99.4,209.0,2011-01-09 12:00:00
9.0,396.04,74.77,0.36612,1.3497,-6.9461,713.14,99.4,209.5,2011-01-09 12:30:00
9.0,395.6,74.337,0.30127,1.6953,-6.6756,533.94,99.4,210.0,2011-01-09 13:00:00
9.0,395.7,70.833,0.35124,1.6933,-5.8903,738.1,99.4,210.5,2011-01-09 13:30:00
9.0,395.44,68.283,0.30329,1.4033,-5.1718,578.57,99.4,211.0,2011-01-09 14:00:00
9.0,396.17,66.899,0.3934,0.87535,-5.2084,391.31,99.497,211.5,2011-01-09 14:30:00
9.0,395.99,66.131,0.75285,0.27573,-5.0513,337.07,99.527,212.0,2011-01-09 15:00:00
9.0,395.07,63.702,0.61996,3.067,-4.436,218.87,99.6,212.5,2011-01-09 15:30:00
9.0,395.28,65.51,0.62084,2.7546,-4.537,132.95,99.6,213.0,2011-01-09 16:00:00
9.0,395.09,67.091,0.35256,2.954,-4.77,65.906,99.66,213.5,2011-01-09 16:30:00
9.0,395.28,71.715,0.33373,2.5084,-5.0244,11.543,99.7,214.0,2011-01-09 17:00:00
9.0,395.41,76.775,0.20168,1.8811,-5.2808,11.543,99.787,214.5,2011-01-09 17:30:00
9.0,395.55,78.706,0.14782,1.4508,-5.2969,11.543,99.8,215.0,2011-01-09 18:00:00
9.0,395.68,80.133,0.097382,1.6205,-5.5313,11.543,99.8,215.5,2011-01-09 18:30:00
9.0,395.69,81.934,0.046905,1.7372,-5.606,11.543,99.817,216.0,2011-01-09 19:00:00
9.0,395.19,85.435,0.23485,2.1494,-5.6152,11.543,99.9,216.5,2011-01-09 19:30:00
9.0,394.92,87.812,0.10713,1.918,-5.8663,11.543,99.9,217.0,2011-01-09 20:00:00
9.0,395.36,90.066,0.056235,1.7026,-6.0561,11.543,99.9,217.5,2011-01-09 20:30:00
9.0,395.48,90.172,0.059476,1.4979,-6.1847,11.543,99.9,218.0,2011-01-09 21:00:00
9.0,395.39,90.516,0.10042,2.1642,-6.2539,11.543,99.9,218.5,2011-01-09 21:30:00
9.0,395.61,90.518,0.10012,1.86,-6.7032,11.543,99.9,219.0,2011-01-09 22:00:00
9.0,395.92,89.969,0.11603,2.3654,-6.78,11.543,99.9,219.5,2011-01-09 22:30:00
9.0,396.51,90.548,0.084767,2.2305,-6.9459,11.543,99.9,220.0,2011-01-09 23:00:00
9.0,396.25,90.347,0.11697,1.9256,-7.1399,11.543,99.9,220.5,2011-01-09 23:30:00
10.0,395.56,88.445,0.042632,1.2506,-7.2176,11.543,99.9,221.0,2011-01-10 00:00:00
10.0,395.29,86.219,0.090037,0.75537,-7.3209,11.543,99.937,221.5,2011-01-10 00:30:00
10.0,395.55,88.045,0.043061,1.8176,-7.232,11.543,100.0,222.0,2011-01-10 01:00:00
10.0,395.56,87.894,0.034699,1.5723,-7.2935,11.543,99.927,222.5,2011-01-10 01:30:00
10.0,395.67,88.494,0.046821,1.5409,-7.3781,11.543,100.0,223.0,2011-01-10 02:00:00
10.0,395.73,90.797,0.12933,1.83,-7.4992,11.543,100.0,223.5,2011-01-10 02:30:00
10.0,396.15,92.54,0.062732,1.9616,-8.2329,11.543,100.0,224.0,2011-01-10 03:00:00
10.0,395.93,92.377,0.03206,1.5966,-7.8522,11.543,100.07,224.5,2011-01-10 03:30:00
10.0,395.79,91.364,0.072642,1.375,-8.0333,11.543,100.09,225.0,2011-01-10 04:00:00
10.0,395.65,91.614,0.036357,1.1413,-7.5591,11.543,100.1,225.5,2011-01-10 04:30:00
10.0,395.37,88.677,0.036977,1.9929,-7.3753,11.543,100.16,226.0,2011-01-10 05:00:00
10.0,395.68,90.338,0.08677,2.0176,-8.0769,11.543,100.2,226.5,2011-01-10 05:30:00
10.0,395.68,91.525,0.065724,1.6986,-7.8857,11.543,100.2,227.0,2011-01-10 06:00:00
10.0,395.58,87.693,0.057061,1.5261,-7.1398,11.543,100.2,227.5,2011-01-10 06:30:00
10.0,395.41,89.276,0.047739,1.4746,-7.6015,11.543,100.2,228.0,2011-01-10 07:00:00
10.0,395.33,90.173,0.14631,1.3673,-7.4131,11.543,100.2,228.5,2011-01-10 07:30:00
10.0,395.72,91.804,0.091783,1.0627,-8.0803,7.5573,100.2,229.0,2011-01-10 08:00:00
10.0,396.0,92.082,0.12341,1.1917,-8.5228,40.828,100.29,229.5,2011-01-10 08:30:00
10.0,396.28,91.58,0.13918,1.8297,-8.6407,97.817,100.3,230.0,2011-01-10 09:00:00
10.0,398.17,90.574,0.10976,1.1036,-9.0421,163.89,100.3,230.5,2011-01-10 09:30:00
10.0,397.91,90.496,0.11944,2.0511,-8.5037,235.0,100.3,231.0,2011-01-10 10:00:00
10.0,399.09,90.272,0.15721,1.0158,-8.2339,298.42,100.3,231.5,2011-01-10 10:30:00
10.0,397.98,89.866,0.21183,0.91416,-7.6085,363.35,100.3,232.0,2011-01-10 11:00:00
10.0,396.95,84.99,0.30885,1.4892,-7.2529,456.37,100.21,232.5,2011-01-10 11:30:00
10.0,396.71,76.021,0.29295,1.5761,-6.6631,479.48,100.2,233.0,2011-01-10 12:00:00
10.0,397.15,74.669,0.25935,1.0009,-6.1029,520.17,100.1,233.5,2011-01-10 12:30:00
10.0,397.35,72.114,0.16484,0.82101,-5.6655,495.91,100.1,234.0,2011-01-10 13:00:00
10.0,396.11,68.353,0.31174,1.0986,-5.3308,461.58,100.1,234.5,2011-01-10 13:30:00
10.0,395.82,65.466,0.21132,0.68873,-5.0954,374.55,100.1,235.0,2011-01-10 14:00:00
10.0,395.61,64.1,0.38424,1.3599,-5.1042,291.61,100.1,235.5,2011-01-10 14:30:00
10.0,395.45,63.717,0.20004,1.0896,-4.9035,245.63,100.1,236.0,2011-01-10 15:00:00
10.0,395.73,63.172,0.12709,1.2343,-5.0148,171.47,100.1,236.5,2011-01-10 15:30:00
10.0,396.15,64.301,0.12179,1.1065,-5.0122,90.681,100.1,237.0,2011-01-10 16:00:00
10.0,396.07,65.202,0.12024,1.0505,-5.0369,47.8,100.1,237.5,2011-01-10 16:30:00
10.0,396.27,66.867,0.12482,1.1237,-5.1467,7.8019,100.1,238.0,2011-01-10 17:00:00
10.0,396.48,67.949,0.092309,1.4641,-5.1671,7.8019,100.1,238.5,2011-01-10 17:30:00
10.0,396.86,68.861,0.14216,1.143,-5.3876,7.8019,100.1,239.0,2011-01-10 18:00:00
10.0,396.76,69.351,0.098719,0.86613,-5.4272,7.8019,100.1,239.5,2011-01-10 18:30:00
10.0,396.83,70.687,0.048998,1.3402,-5.5497,7.8019,100.1,240.0,2011-01-10 19:00:00
10.0,396.51,70.64,0.072557,1.064,-5.6627,7.8019,100.1,240.5,2011-01-10 19:30:00
10.0,396.54,70.845,0.0598,0.83334,-5.6924,7.8019,100.1,241.0,2011-01-10 20:00:00
10.0,396.31,70.952,0.036687,1.0778,-5.8895,7.8019,100.1,241.5,2011-01-10 20:30:00
10.0,395.38,69.617,0.085652,1.3159,-5.8368,7.8019,100.09,242.0,2011-01-10 21:00:00
10.0,394.81,68.143,0.039732,0.80727,-5.8222,7.8019,100.0,242.5,2011-01-10 21:30:00
10.0,394.75,67.662,0.074333,0.74095,-5.9503,7.8019,100.0,243.0,2011-01-10 22:00:00
10.0,394.55,66.757,0.091398,1.8829,-5.8959,7.8019,100.0,243.5,2011-01-10 22:30:00
10.0,394.44,66.821,0.080755,2.3221,-6.0428,7.8019,100.0,244.0,2011-01-10 23:00:00
10.0,394.41,67.802,0.092745,1.5466,-6.4494,7.8019,100.0,244.5,2011-01-10 23:30:00
11.0,394.37,66.721,0.12603,1.6237,-6.3221,7.8019,99.96,245.0,2011-01-11 00:00:00
11.0,394.62,67.957,0.1044,1.9776,-6.0618,7.8019,99.9,245.5,2011-01-11 00:30:00
11.0,394.79,68.936,0.10037,3.0512,-6.318,7.8019,99.9,246.0,2011-01-11 01:00:00
11.0,395.65,71.457,0.036683,3.6005,-6.5164,7.8019,99.9,246.5,2011-01-11 01:30:00
11.0,396.05,74.037,0.037395,3.457,-6.6119,7.8019,99.9,247.0,2011-01-11 02:00:00
11.0,396.18,77.436,0.034886,3.7472,-6.8375,7.8019,99.9,247.5,2011-01-11 02:30:00
11.0,396.67,77.997,0.024689,3.6172,-6.8428,7.8019,99.9,248.0,2011-01-11 03:00:00
11.0,396.82,78.872,0.048381,3.2287,-7.1273,7.8019,99.89,248.5,2011-01-11 03:30:00
11.0,396.71,79.19,0.035276,3.2181,-7.3037,7.8019,99.8,249.0,2011-01-11 04:00:00
11.0,397.25,80.813,0.064314,3.2551,-7.5413,7.8019,99.8,249.5,2011-01-11 04:30:00
11.0,397.96,80.464,0.035542,3.3884,-7.5312,7.8019,99.8,250.0,2011-01-11 05:00:00
11.0,397.63,82.069,0.053895,2.9764,-7.7254,7.8019,99.793,250.5,2011-01-11 05:30:00
11.0,397.25,79.831,0.088471,3.3873,-7.8939,7.8019,99.7,251.0,2011-01-11 06:00:00
11.0,396.46,78.388,0.13766,3.8834,-7.6657,7.8019,99.7,251.5,2011-01-11 06:30:00
11.0,395.96,79.607,0.16274,4.0192,-7.3592,7.8019,99.7,252.0,2011-01-11 07:00:00
11.0,396.17,81.551,0.062064,4.278,-7.4818,7.8019,99.7,252.5,2011-01-11 07:30:00
11.0,396.66,83.505,0.23529,4.3262,-7.7314,6.3983,99.7,253.0,2011-01-11 08:00:00
11.0,396.15,82.89,0.13722,3.4948,-7.4295,34.002,99.7,253.5,2011-01-11 08:30:00
11.0,395.95,83.779,0.14121,3.1598,-7.1381,85.341,99.7,254.0,2011-01-11 09:00:00
11.0,396.76,84.182,0.067102,3.9248,-7.3623,166.02,99.697,254.5,2011-01-11 09:30:00
11.0,397.6,85.28,0.23938,4.3023,-7.341,227.3,99.6,255.0,2011-01-11 10:00:00
11.0,396.17,84.07,0.37873,3.5361,-6.7832,303.35,99.6,255.5,2011-01-11 10:30:00
11.0,395.34,82.454,0.31918,4.3422,-6.5577,404.39,99.537,256.0,2011-01-11 11:00:00
11.0,395.26,81.566,0.52298,4.4306,-6.421,433.46,99.49,256.5,2011-01-11 11:30:00
11.0,395.36,83.537,0.39065,3.8646,-6.2879,383.08,99.4,257.0,2011-01-11 12:00:00
11.0,395.57,83.849,0.53436,4.4163,-6.4664,359.65,99.35,257.5,2011-01-11 12:30:00
11.0,395.7,83.889,0.52339,4.2497,-6.5138,351.18,99.3,258.0,2011-01-11 13:00:00
11.0,395.99,84.282,0.59503,3.8754,-6.6786,319.41,99.273,258.5,2011-01-11 13:30:00
11.0,396.02,83.621,0.51223,4.2193,-6.8898,261.13,99.2,259.0,2011-01-11 14:00:00
11.0,396.07,83.976,0.42849,3.6966,-6.9687,240.48,99.2,259.5,2011-01-11 14:30:00
11.0,396.06,84.571,0.49766,4.0535,-7.0697,210.7,99.2,260.0,2011-01-11 15:00:00
11.0,395.95,84.038,0.56804,4.5436,-7.2917,169.11,99.2,260.5,2011-01-11 15:30:00
11.0,395.99,84.499,0.61774,3.9288,-7.3625,98.639,99.2,261.0,2011-01-11 16:00:00
11.0,396.07,85.758,0.56357,3.832,-7.4726,39.398,99.2,261.5,2011-01-11 16:30:00
11.0,395.84,86.221,0.54481,3.8472,-7.4042,5.8359,99.2,262.0,2011-01-11 17:00:00
11.0,395.33,85.133,0.3851,3.6289,-7.144,5.8359,99.2,262.5,2011-01-11 17:30:00
11.0,395.2,82.233,0.4934,3.7195,-6.7021,5.8359,99.2,263.0,2011-01-11 18:00:00
11.0,395.36,81.69,0.33073,3.0838,-6.7909,5.8359,99.2,263.5,2011-01-11 18:30:00
11.0,395.7,79.534,0.41991,3.5499,-6.749,5.8359,99.2,264.0,2011-01-11 19:00:00
11.0,395.74,78.021,0.34533,3.4572,-6.7059,5.8359,99.2,264.5,2011-01-11 19:30:00
11.0,395.76,77.78,0.306,2.8982,-6.7664,5.8359,99.2,265.0,2011-01-11 20:00:00
11.0,395.77,78.983,0.38167,2.6342,-6.6508,5.8359,99.2,265.5,2011-01-11 20:30:00
11.0,395.59,80.833,0.38442,3.5371,-6.4718,5.8359,99.2,266.0,2011-01-11 21:00:00
